NAME,GEO_ID,S0101_C01_001E,S1810_C01_001E,S1810_C02_001E,S1810_C03_001E,state,county,tract
"Census Tract 404, Richmond city, Virginia",51760040400,4076,4076,441,10.8,51,760,40400
"Census Tract 405, Richmond city, Virginia",51760040500,3195,3195,310,9.7,51,760,40500
"Census Tract 406, Richmond city, Virginia",51760040600,1739,1739,111,6.4,51,760,40600
"Census Tract 407, Richmond city, Virginia",51760040700,2619,2489,218,8.8,51,760,40700
"Census Tract 408, Richmond city, Virginia",51760040800,1360,1357,101,7.4,51,760,40800
"Census Tract 409, Richmond city, Virginia",51760040900,2475,2475,195,7.9,51,760,40900
"Census Tract 410, Richmond city, Virginia",51760041000,2510,2498,109,4.4,51,760,41000
"Census Tract 411, Richmond city, Virginia",51760041100,3502,3502,452,12.9,51,760,41100
"Census Tract 412, Richmond city, Virginia",51760041200,1124,1121,95,8.5,51,760,41200
"Census Tract 413, Richmond city, Virginia",51760041300,3263,3214,602,18.7,51,760,41300
"Census Tract 414, Richmond city, Virginia",51760041400,2237,2120,289,13.6,51,760,41400
"Census Tract 416, Richmond city, Virginia",51760041600,1349,1349,108,8.0,51,760,41600
"Census Tract 501, Richmond city, Virginia",51760050100,2975,2924,431,14.7,51,760,50100
"Census Tract 502, Richmond city, Virginia",51760050200,3129,3116,152,4.9,51,760,50200
"Census Tract 503, Richmond city, Virginia",51760050300,1316,1316,81,6.2,51,760,50300
"Census Tract 504, Richmond city, Virginia",51760050400,2859,2859,212,7.4,51,760,50400
"Census Tract 505, Richmond city, Virginia",51760050500,4902,4881,421,8.6,51,760,50500
"Census Tract 506, Richmond city, Virginia",51760050600,2753,2753,143,5.2,51,760,50600
"Census Tract 602, Richmond city, Virginia",51760060200,2464,2464,531,21.6,51,760,60200
"Census Tract 604, Richmond city, Virginia",51760060400,4932,4857,976,20.1,51,760,60400
"Census Tract 605.01, Richmond city, Virginia",51760060501,2054,2054,169,8.2,51,760,60501
"Census Tract 605.02, Richmond city, Virginia",51760060502,3938,3798,435,11.5,51,760,60502
"Census Tract 606, Richmond city, Virginia",51760060600,2551,2551,354,13.9,51,760,60600
"Census Tract 607, Richmond city, Virginia",51760060700,5850,5850,1340,22.9,51,760,60700
"Census Tract 608, Richmond city, Virginia",51760060800,3598,3598,788,21.9,51,760,60800
"Census Tract 609, Richmond city, Virginia",51760060900,1468,1468,238,16.2,51,760,60900
"Census Tract 610.01, Richmond city, Virginia",51760061001,2932,2932,203,6.9,51,760,61001
"Census Tract 610.02, Richmond city, Virginia",51760061002,3617,3617,256,7.1,51,760,61002
"Census Tract 701, Richmond city, Virginia",51760070100,5520,5520,756,13.7,51,760,70100
"Census Tract 703, Richmond city, Virginia",51760070300,3158,3147,435,13.8,51,760,70300
"Census Tract 704, Richmond city, Virginia",51760070400,4026,4026,282,7.0,51,760,70400
"Census Tract 706.01, Richmond city, Virginia",51760070601,6066,6066,736,12.1,51,760,70601
"Census Tract 706.02, Richmond city, Virginia",51760070602,2231,2231,410,18.4,51,760,70602
"Census Tract 707, Richmond city, Virginia",51760070700,6856,6805,1260,18.5,51,760,70700
"Census Tract 708.02, Richmond city, Virginia",51760070802,2613,2613,620,23.7,51,760,70802
"Census Tract 708.03, Richmond city, Virginia",51760070803,4355,4329,721,16.7,51,760,70803
"Census Tract 708.04, Richmond city, Virginia",51760070804,2993,2993,542,18.1,51,760,70804
"Census Tract 709.01, Richmond city, Virginia",51760070901,5404,5400,956,17.7,51,760,70901
"Census Tract 709.02, Richmond city, Virginia",51760070902,2990,2783,682,24.5,51,760,70902
"Census Tract 710.02, Richmond city, Virginia",51760071002,4267,4239,395,9.3,51,760,71002
"Census Tract 710.03, Richmond city, Virginia",51760071003,2367,2367,353,14.9,51,760,71003
"Census Tract 710.04, Richmond city, Virginia",51760071004,1831,1778,485,27.3,51,760,71004
"Census Tract 711, Richmond city, Virginia",51760071100,5426,5426,758,14.0,51,760,71100
"Census Tract 1, Roanoke city, Virginia",51770000100,3780,3755,522,13.9,51,770,100
"Census Tract 3, Roanoke city, Virginia",51770000300,4460,4344,444,10.2,51,770,300
"Census Tract 4, Roanoke city, Virginia",51770000400,6190,6158,804,13.1,51,770,400
"Census Tract 5, Roanoke city, Virginia",51770000500,4884,4870,589,12.1,51,770,500
"Census Tract 6.01, Roanoke city, Virginia",51770000601,5216,5216,534,10.2,51,770,601
"Census Tract 6.02, Roanoke city, Virginia",51770000602,3448,3370,320,9.5,51,770,602
"Census Tract 9, Roanoke city, Virginia",51770000900,5287,5287,614,11.6,51,770,900
"Census Tract 10, Roanoke city, Virginia",51770001000,2560,2560,270,10.5,51,770,1000
"Census Tract 11, Roanoke city, Virginia",51770001100,1794,1551,71,4.6,51,770,1100
"Census Tract 12, Roanoke city, Virginia",51770001200,3481,3403,444,13.0,51,770,1200
"Census Tract 18, Roanoke city, Virginia",51770001800,4006,4006,307,7.7,51,770,1800
"Census Tract 19, Roanoke city, Virginia",51770001900,5183,5057,436,8.6,51,770,1900
"Census Tract 21, Roanoke city, Virginia",51770002100,3362,3279,544,16.6,51,770,2100
"Census Tract 22, Roanoke city, Virginia",51770002200,2793,2630,357,13.6,51,770,2200
"Census Tract 23.01, Roanoke city, Virginia",51770002301,2556,2556,131,5.1,51,770,2301
"Census Tract 23.02, Roanoke city, Virginia",51770002302,3714,3692,567,15.4,51,770,2302
"Census Tract 24, Roanoke city, Virginia",51770002400,4608,4594,490,10.7,51,770,2400
"Census Tract 25.01, Roanoke city, Virginia",51770002501,2368,2368,345,14.6,51,770,2501
"Census Tract 25.02, Roanoke city, Virginia",51770002502,3128,3056,320,10.5,51,770,2502
"Census Tract 26, Roanoke city, Virginia",51770002600,2968,2968,396,13.3,51,770,2600
"Census Tract 27, Roanoke city, Virginia",51770002700,5202,5202,643,12.4,51,770,2700
"Census Tract 28, Roanoke city, Virginia",51770002800,5379,5379,851,15.8,51,770,2800
"Census Tract 29, Roanoke city, Virginia",51770002900,4897,4816,525,10.9,51,770,2900
"Census Tract 30, Roanoke city, Virginia",51770003000,4330,4245,476,11.2,51,770,3000
"Census Tract 31, Roanoke city, Virginia",51770003100,3984,3984,397,10.0,51,770,3100
"Census Tract 101, Salem city, Virginia",51775010100,6115,5959,654,11.0,51,775,10100
"Census Tract 102, Salem city, Virginia",51775010200,6474,6401,526,8.2,51,775,10200
"Census Tract 103, Salem city, Virginia",51775010300,4502,3970,514,12.9,51,775,10300
"Census Tract 105.01, Salem city, Virginia",51775010501,3155,3083,365,11.8,51,775,10501
"Census Tract 105.02, Salem city, Virginia",51775010502,5089,5066,475,9.4,51,775,10502
"Census Tract 1, Staunton city, Virginia",51790000100,1014,1014,105,10.4,51,790,100
"Census Tract 2, Staunton city, Virginia",51790000200,4131,4101,609,14.9,51,790,200
"Census Tract 3, Staunton city, Virginia",51790000300,5333,5333,710,13.3,51,790,300
"Census Tract 4.01, Staunton city, Virginia",51790000401,3684,3684,693,18.8,51,790,401
"Census Tract 4.02, Staunton city, Virginia",51790000402,3632,3525,550,15.6,51,790,402
"Census Tract 5, Staunton city, Virginia",51790000500,3362,3223,496,15.4,51,790,500
"Census Tract 6, Staunton city, Virginia",51790000600,4202,3932,624,15.9,51,790,600
"Census Tract 651, Suffolk city, Virginia",51800065100,2303,2303,224,9.7,51,800,65100
"Census Tract 652, Suffolk city, Virginia",51800065200,1942,1929,319,16.5,51,800,65200
"Census Tract 653.01, Suffolk city, Virginia",51800065301,1491,1491,170,11.4,51,800,65301
"Census Tract 653.02, Suffolk city, Virginia",51800065302,1568,1553,214,13.8,51,800,65302
"Census Tract 654.01, Suffolk city, Virginia",51800065401,2420,2420,219,9.0,51,800,65401
"Census Tract 654.02, Suffolk city, Virginia",51800065402,1363,1363,116,8.5,51,800,65402
"Census Tract 655, Suffolk city, Virginia",51800065500,3036,3036,939,30.9,51,800,65500
"Census Tract 751.03, Suffolk city, Virginia",51800075103,3765,3640,200,5.5,51,800,75103
"Census Tract 751.04, Suffolk city, Virginia",51800075104,2824,2812,299,10.6,51,800,75104
"Census Tract 751.05, Suffolk city, Virginia",51800075105,2476,2456,291,11.8,51,800,75105
"Census Tract 751.06, Suffolk city, Virginia",51800075106,5269,5014,307,6.1,51,800,75106
"Census Tract 752.02, Suffolk city, Virginia",51800075202,1756,1716,111,6.5,51,800,75202
"Census Tract 752.03, Suffolk city, Virginia",51800075203,4774,4564,441,9.7,51,800,75203
"Census Tract 752.05, Suffolk city, Virginia",51800075205,3144,2925,448,15.3,51,800,75205
"Census Tract 752.06, Suffolk city, Virginia",51800075206,2496,2417,164,6.8,51,800,75206
"Census Tract 752.07, Suffolk city, Virginia",51800075207,1758,1701,142,8.3,51,800,75207
"Census Tract 752.08, Suffolk city, Virginia",51800075208,3190,3190,425,13.3,51,800,75208
"Census Tract 753.01, Suffolk city, Virginia",51800075301,2250,2231,218,9.8,51,800,75301
"Census Tract 753.02, Suffolk city, Virginia",51800075302,2245,2230,364,16.3,51,800,75302
"Census Tract 754.01, Suffolk city, Virginia",51800075401,2259,1978,179,9.0,51,800,75401
"Census Tract 754.02, Suffolk city, Virginia",51800075402,4902,4718,298,6.3,51,800,75402
"Census Tract 754.04, Suffolk city, Virginia",51800075404,1372,1363,170,12.5,51,800,75404
"Census Tract 754.05, Suffolk city, Virginia",51800075405,1921,1902,258,13.6,51,800,75405
"Census Tract 754.06, Suffolk city, Virginia",51800075406,3297,3193,454,14.2,51,800,75406
"Census Tract 754.07, Suffolk city, Virginia",51800075407,1446,1345,232,17.2,51,800,75407
"Census Tract 755.02, Suffolk city, Virginia",51800075502,4301,4029,527,13.1,51,800,75502
"Census Tract 755.03, Suffolk city, Virginia",51800075503,2875,2735,349,12.8,51,800,75503
"Census Tract 755.04, Suffolk city, Virginia",51800075504,2403,2351,388,16.5,51,800,75504
"Census Tract 756.01, Suffolk city, Virginia",51800075601,3607,3607,491,13.6,51,800,75601
"Census Tract 756.02, Suffolk city, Virginia",51800075602,1394,1391,152,10.9,51,800,75602
"Census Tract 757.01, Suffolk city, Virginia",51800075701,1896,1886,300,15.9,51,800,75701
"Census Tract 757.02, Suffolk city, Virginia",51800075702,3541,3508,577,16.4,51,800,75702
"Census Tract 757.03, Suffolk city, Virginia",51800075703,1512,1484,188,12.7,51,800,75703
"Census Tract 758.01, Suffolk city, Virginia",51800075801,2935,2849,366,12.8,51,800,75801
"Census Tract 758.02, Suffolk city, Virginia",51800075802,2225,2185,287,13.1,51,800,75802
"Census Tract 758.03, Suffolk city, Virginia",51800075803,1312,1266,282,22.3,51,800,75803
"Census Tract 400, Virginia Beach city, Virginia",51810040000,3233,1133,40,3.5,51,810,40000
"Census Tract 402, Virginia Beach city, Virginia",51810040200,5401,5295,735,13.9,51,810,40200
"Census Tract 404.03, Virginia Beach city, Virginia",51810040403,3985,3670,438,11.9,51,810,40403
"Census Tract 404.04, Virginia Beach city, Virginia",51810040404,8503,8166,1017,12.5,51,810,40404
"Census Tract 404.05, Virginia Beach city, Virginia",51810040405,3874,3804,464,12.2,51,810,40405
"Census Tract 404.06, Virginia Beach city, Virginia",51810040406,3789,3651,499,13.7,51,810,40406
"Census Tract 406, Virginia Beach city, Virginia",51810040600,7657,7453,894,12.0,51,810,40600
"Census Tract 408.01, Virginia Beach city, Virginia",51810040801,3962,3876,518,13.4,51,810,40801
"Census Tract 408.02, Virginia Beach city, Virginia",51810040802,4708,4590,465,10.1,51,810,40802
"Census Tract 410.02, Virginia Beach city, Virginia",51810041002,2550,2515,229,9.1,51,810,41002
"Census Tract 410.03, Virginia Beach city, Virginia",51810041003,3657,3553,408,11.5,51,810,41003
"Census Tract 410.04, Virginia Beach city, Virginia",51810041004,3838,3774,523,13.9,51,810,41004
"Census Tract 412, Virginia Beach city, Virginia",51810041200,5928,5779,800,13.8,51,810,41200
"Census Tract 414, Virginia Beach city, Virginia",51810041400,5099,5045,347,6.9,51,810,41400
"Census Tract 416, Virginia Beach city, Virginia",51810041600,3412,3310,656,19.8,51,810,41600
"Census Tract 418.01, Virginia Beach city, Virginia",51810041801,4587,4212,330,7.8,51,810,41801
"Census Tract 418.03, Virginia Beach city, Virginia",51810041803,3339,3143,288,9.2,51,810,41803
"Census Tract 418.04, Virginia Beach city, Virginia",51810041804,2893,2855,411,14.4,51,810,41804
"Census Tract 420, Virginia Beach city, Virginia",51810042000,3830,3784,314,8.3,51,810,42000
"Census Tract 422.01, Virginia Beach city, Virginia",51810042201,3391,3321,291,8.8,51,810,42201
"Census Tract 422.02, Virginia Beach city, Virginia",51810042202,4246,4139,544,13.1,51,810,42202
"Census Tract 424, Virginia Beach city, Virginia",51810042400,4123,3951,625,15.8,51,810,42400
"Census Tract 426, Virginia Beach city, Virginia",51810042600,2279,2226,308,13.8,51,810,42600
"Census Tract 428.01, Virginia Beach city, Virginia",51810042801,5390,5269,587,11.1,51,810,42801
"Census Tract 428.02, Virginia Beach city, Virginia",51810042802,4204,3946,587,14.9,51,810,42802
"Census Tract 430.02, Virginia Beach city, Virginia",51810043002,3881,3839,419,10.9,51,810,43002
"Census Tract 430.04, Virginia Beach city, Virginia",51810043004,3468,3308,358,10.8,51,810,43004
"Census Tract 430.05, Virginia Beach city, Virginia",51810043005,2163,2079,510,24.5,51,810,43005
"Census Tract 430.06, Virginia Beach city, Virginia",51810043006,2797,2692,175,6.5,51,810,43006
"Census Tract 432, Virginia Beach city, Virginia",51810043200,1461,981,26,2.7,51,810,43200
"Census Tract 434, Virginia Beach city, Virginia",51810043400,2290,2267,219,9.7,51,810,43400
"Census Tract 436, Virginia Beach city, Virginia",51810043600,1954,1946,173,8.9,51,810,43600
"Census Tract 438, Virginia Beach city, Virginia",51810043800,4163,4121,351,8.5,51,810,43800
"Census Tract 440.04, Virginia Beach city, Virginia",51810044004,2246,2146,252,11.7,51,810,44004
"Census Tract 440.05, Virginia Beach city, Virginia",51810044005,2600,2427,232,9.6,51,810,44005
"Census Tract 440.06, Virginia Beach city, Virginia",51810044006,3205,3147,306,9.7,51,810,44006
"Census Tract 440.07, Virginia Beach city, Virginia",51810044007,4022,3995,484,12.1,51,810,44007
"Census Tract 440.08, Virginia Beach city, Virginia",51810044008,1690,1680,69,4.1,51,810,44008
"Census Tract 442.01, Virginia Beach city, Virginia",51810044201,2641,2576,171,6.6,51,810,44201
"Census Tract 442.02, Virginia Beach city, Virginia",51810044202,3720,3289,285,8.7,51,810,44202
"Census Tract 444.01, Virginia Beach city, Virginia",51810044401,3642,3637,494,13.6,51,810,44401
"Census Tract 444.02, Virginia Beach city, Virginia",51810044402,5843,5673,390,6.9,51,810,44402
"Census Tract 446, Virginia Beach city, Virginia",51810044600,5642,5304,533,10.0,51,810,44600
"Census Tract 448.05, Virginia Beach city, Virginia",51810044805,3496,3096,440,14.2,51,810,44805
"Census Tract 448.06, Virginia Beach city, Virginia",51810044806,2824,2749,374,13.6,51,810,44806
"Census Tract 448.07, Virginia Beach city, Virginia",51810044807,5520,5281,817,15.5,51,810,44807
"Census Tract 448.08, Virginia Beach city, Virginia",51810044808,4660,4542,617,13.6,51,810,44808
"Census Tract 450, Virginia Beach city, Virginia",51810045000,2266,55,0,0.0,51,810,45000
"Census Tract 452, Virginia Beach city, Virginia",51810045200,3690,2307,215,9.3,51,810,45200
"Census Tract 454.05, Virginia Beach city, Virginia",51810045405,4549,4359,635,14.6,51,810,45405
"Census Tract 454.07, Virginia Beach city, Virginia",51810045407,4133,4081,484,11.9,51,810,45407
"Census Tract 454.08, Virginia Beach city, Virginia",51810045408,5797,5558,677,12.2,51,810,45408
"Census Tract 454.12, Virginia Beach city, Virginia",51810045412,1570,1562,141,9.0,51,810,45412
"Census Tract 454.14, Virginia Beach city, Virginia",51810045414,5953,5777,881,15.3,51,810,45414
"Census Tract 454.15, Virginia Beach city, Virginia",51810045415,2120,2039,223,10.9,51,810,45415
"Census Tract 454.20, Virginia Beach city, Virginia",51810045420,5809,5614,384,6.8,51,810,45420
"Census Tract 454.21, Virginia Beach city, Virginia",51810045421,3575,3507,224,6.4,51,810,45421
"Census Tract 454.22, Virginia Beach city, Virginia",51810045422,4186,4020,437,10.9,51,810,45422
"Census Tract 454.24, Virginia Beach city, Virginia",51810045424,6148,5998,506,8.4,51,810,45424
"Census Tract 454.25, Virginia Beach city, Virginia",51810045425,3382,3277,210,6.4,51,810,45425
"Census Tract 454.26, Virginia Beach city, Virginia",51810045426,6752,6525,707,10.8,51,810,45426
"Census Tract 454.27, Virginia Beach city, Virginia",51810045427,5724,5372,409,7.6,51,810,45427
"Census Tract 454.28, Virginia Beach city, Virginia",51810045428,1294,1259,413,32.8,51,810,45428
"Census Tract 454.29, Virginia Beach city, Virginia",51810045429,5043,4812,380,7.9,51,810,45429
"Census Tract 454.30, Virginia Beach city, Virginia",51810045430,3795,3474,555,16.0,51,810,45430
"Census Tract 454.31, Virginia Beach city, Virginia",51810045431,4460,4158,397,9.5,51,810,45431
"Census Tract 454.32, Virginia Beach city, Virginia",51810045432,4932,4609,453,9.8,51,810,45432
"Census Tract 454.33, Virginia Beach city, Virginia",51810045433,4203,2937,439,14.9,51,810,45433
"Census Tract 454.34, Virginia Beach city, Virginia",51810045434,5334,5314,592,11.1,51,810,45434
"Census Tract 456.01, Virginia Beach city, Virginia",51810045601,2917,2875,344,12.0,51,810,45601
"Census Tract 456.03, Virginia Beach city, Virginia",51810045603,1978,1847,181,9.8,51,810,45603
"Census Tract 456.05, Virginia Beach city, Virginia",51810045605,2325,2235,297,13.3,51,810,45605
"Census Tract 456.06, Virginia Beach city, Virginia",51810045606,3637,3500,365,10.4,51,810,45606
"Census Tract 458.01, Virginia Beach city, Virginia",51810045801,4670,4390,512,11.7,51,810,45801
"Census Tract 458.03, Virginia Beach city, Virginia",51810045803,4034,3770,377,10.0,51,810,45803
"Census Tract 458.05, Virginia Beach city, Virginia",51810045805,1215,1158,116,10.0,51,810,45805
"Census Tract 458.06, Virginia Beach city, Virginia",51810045806,4008,3907,724,18.5,51,810,45806
"Census Tract 458.07, Virginia Beach city, Virginia",51810045807,1385,1336,122,9.1,51,810,45807
"Census Tract 458.08, Virginia Beach city, Virginia",51810045808,3397,3099,480,15.5,51,810,45808
"Census Tract 458.09, Virginia Beach city, Virginia",51810045809,6179,5823,591,10.1,51,810,45809
